run_id,iter,time_this_iter_s,time_total_s,delta_env_steps,cum_env_steps,episodes_this_iter,throughput_steps_per_s,train_episode_return_mean,train_episode_return_min,train_episode_return_max,train_episode_len_mean,train_episode_len_min,train_episode_len_max,train_return_archer_0,train_return_mean_all_agents,total_loss,policy_loss,vf_loss,entropy,mean_kl,curr_kl_coeff,curr_entropy_coeff,vf_explained_var,grad_norm,lr,module_train_batch_size_mean,num_trainable_parameters,num_module_steps_trained,num_module_steps_trained_lifetime,weights_seq_no,cpu_util_percent,ram_util_percent
ppo_kaz_2025-08-31_11-02-28_seed111,54,20.89896869659424,370.43985080718994,512,28928,2.0,24.49881654128881,3.07,0.0,16.0,194.97,162,480,3.07,3.07,0.2814019,0.008850031,0.2880051,1.5458847,0.00357911,0.0007812500116415322,0.01,0.43986386,0.42261025,0.0001,128.0,12103,15616,858880,55.0,65.85172413793103,89.66206896551724
ppo_kaz_2025-08-31_11-02-28_seed111,55,3.877267360687256,374.3171181678772,512,29440,3.0,132.05176542410186,3.32,0.0,16.0,200.2,162,480,3.32,3.32,0.14914747,0.017256033,0.14725952,1.537615,0.010292627,0.0007812500116415322,0.01,0.4175439,0.29186043,0.0001,128.0,12103,15616,874496,56.0,50.300000000000004,90.21666666666665
ppo_kaz_2025-08-31_11-02-28_seed111,56,4.699845314025879,379.0169634819031,512,29952,2.0,108.93975562813188,3.5,0.0,16.0,201.8,162,480,3.5,3.5,0.31357807,0.040807195,0.28762126,1.4857938,0.00962771,0.0007812500116415322,0.01,0.513371,0.46984997,0.0001,128.0,12103,15616,890112,57.0,57.81428571428571,90.28571428571429
ppo_kaz_2025-08-31_11-02-28_seed111,57,3.9142558574676514,382.9312193393707,512,30464,3.0,130.80391743508588,3.46,0.0,16.0,201.88,164,480,3.46,3.46,0.04591399,-0.036411345,0.09715964,1.4844643,0.013247554,0.0007812500116415322,0.01,0.4135533,0.41946378,0.0001,128.0,12103,15616,905728,58.0,47.71666666666667,90.31666666666666
ppo_kaz_2025-08-31_11-02-28_seed111,58,4.387630462646484,387.3188498020172,512,30976,3.0,116.69168685896517,3.42,0.0,16.0,200.28,164,480,3.42,3.42,0.0603138,-0.07596988,0.15128502,1.5010003,0.0111241955,0.0007812500116415322,0.01,0.42828768,0.42888734,0.0001,128.0,12103,15616,921344,59.0,53.666666666666664,90.39999999999999
ppo_kaz_2025-08-31_11-02-28_seed111,59,15.22801947593689,402.5468692779541,512,31488,2.0,33.622231755682705,3.62,0.0,16.0,203.12,164,480,3.62,3.62,0.3676801,0.13025264,0.2525795,1.5160296,0.010572605,0.0007812500116415322,0.01,0.34645444,0.6704775,0.0001,128.0,12103,15616,936960,60.0,51.685714285714276,90.41428571428574
ppo_kaz_2025-08-31_11-02-28_seed111,60,3.9661102294921875,406.5129795074463,512,32000,3.0,129.09373929971568,3.41,0.0,16.0,199.04,164,480,3.41,3.41,0.08815649,0.037995514,0.06514901,1.4999326,0.014450703,0.0007812500116415322,0.01,0.47429037,0.25780156,0.0001,128.0,12103,15616,952576,61.0,47.29999999999999,90.38333333333333
ppo_kaz_2025-08-31_11-02-28_seed111,61,4.502629995346069,411.01560950279236,512,32512,3.0,113.71131994616582,3.05,0.0,9.0,193.12,164,325,3.05,3.05,0.19018547,0.036477163,0.168643,1.4940428,0.0073529603,0.0007812500116415322,0.01,0.26713526,0.32522118,0.0001,128.0,12103,15616,968192,62.0,50.48333333333334,90.38333333333334
ppo_kaz_2025-08-31_11-02-28_seed111,62,5.373232841491699,416.38884234428406,512,33024,2.0,95.28714185738883,3.01,0.0,9.0,194.82,164,325,3.01,3.01,0.12626594,0.024219027,0.11760382,1.556469,0.009976585,0.0007812500116415322,0.01,0.3279618,0.35830852,0.0001,128.0,12103,15616,983808,63.0,67.225,90.9
ppo_kaz_2025-08-31_11-02-28_seed111,63,3.8391616344451904,420.22800397872925,512,33536,2.0,133.3624496052224,3.12,0.0,9.0,199.12,164,325,3.12,3.12,0.27616087,0.042152684,0.24938884,1.5385855,0.006641802,0.0007812500116415322,0.01,0.6027316,0.66834635,0.0001,128.0,12103,15616,999424,64.0,42.82000000000001,90.56000000000002
ppo_kaz_2025-08-31_11-02-28_seed111,64,17.41610884666443,437.6441128253937,512,34048,2.0,29.398070746328585,3.31,0.0,12.0,205.24,164,455,3.31,3.31,0.19204643,-0.029626176,0.2371212,1.5452942,0.0055818325,0.0007812500116415322,0.01,0.3347838,0.47713524,0.0001,128.0,12103,15616,1015040,65.0,55.412,90.71600000000001
ppo_kaz_2025-08-31_11-02-28_seed111,65,5.07661247253418,442.72072529792786,512,34560,2.0,100.85465510122268,3.38,0.0,12.0,207.12,164,455,3.38,3.38,0.21042722,0.049088564,0.17583847,1.4508113,0.010621438,0.0007812500116415322,0.01,0.49469543,0.33082068,0.0001,128.0,12103,15616,1030656,66.0,58.49999999999999,91.62857142857142
ppo_kaz_2025-08-31_11-02-28_seed111,66,5.759355783462524,448.4800810813904,512,35072,3.0,88.89883161414724,3.41,0.0,12.0,209.32,164,455,3.41,3.41,0.12366473,-0.01738356,0.15582076,1.4780401,0.010152334,0.0007812500116415322,0.01,0.5049041,0.29239696,0.0001,128.0,12103,15616,1046272,67.0,72.775,91.1875
ppo_kaz_2025-08-31_11-02-28_seed111,67,8.575881481170654,457.05596256256104,512,35584,3.0,59.702317612965565,3.29,0.0,12.0,208.19,164,455,3.29,3.29,0.2697173,0.1333625,0.15069988,1.4351735,0.008543649,0.0007812500116415322,0.01,0.5138576,0.67426664,0.0001,128.0,12103,15616,1061888,68.0,89.33333333333333,94.22499999999998
ppo_kaz_2025-08-31_11-02-28_seed111,68,5.614405393600464,462.6703679561615,512,36096,1,91.19398477772894,3.62,0.0,12.0,213.54,164,455,3.62,3.62,0.25831345,-0.0020217858,0.27491677,1.4585726,0.0053592916,0.0007812500116415322,0.01,0.53412676,0.34098265,0.0001,128.0,12103,15616,1077504,69.0,63.54285714285714,94.58571428571429
ppo_kaz_2025-08-31_11-02-28_seed111,69,25.568849563598633,488.23921751976013,512,36608,3.0,20.02436592723805,3.91,0.0,12.0,218.88,164,455,3.91,3.91,0.07179168,-0.15851195,0.24498685,1.4689922,0.008574891,0.0007812500116415322,0.01,0.37063044,1.00282,0.0001,128.0,12103,15616,1093120,70.0,73.39166666666667,95.51666666666667
